caldt,b30ret,b30ind,b10ret,b10ind,b2ret,b2ind,b1ret,b1ind,t90ret,t90ind,t30ret,t30ind,cpiret,cpiind
2016-05-31,0.007188,2756.70400,0.001216,2451.60300,-0.001043,1458.17900,-0.000395,1253.78100,0.000155,970.770900,0.000115,795.386800,0.004046,565.2
2016-06-30,0.081476,2981.31000,0.033345,2533.35200,0.006537,1467.71100,0.002989,1257.52900,0.000437,971.195100,0.000188,795.536000,0.003284,567.1
2016-07-29,0.023539,3051.48700,0.003269,2541.63400,-0.000304,1467.26500,-0.000439,1256.97700,0.000261,971.448600,0.000171,795.672000,-0.001618,566.2
2016-08-31,-0.007586,3028.33800,-0.007940,2521.45300,-0.002592,1463.46200,-0.000113,1256.83500,0.000269,971.709900,0.000165,795.803300,0.000918,566.7
2016-09-30,-0.016210,2979.24900,-0.001325,2518.11200,0.001262,1465.30900,0.000587,1257.57200,0.000562,972.256000,0.000219,795.977600,0.002404,568.1
2016-10-31,-0.052765,2822.04900,-0.015542,2478.97600,-0.000428,1464.68100,0.000553,1258.26800,0.000282,972.530200,0.000168,796.111300,0.001247,568.8
2016-11-30,-0.092558,2560.84600,-0.040878,2377.64000,-0.003813,1459.09700,-0.001020,1256.98500,0.000123,972.649800,0.000136,796.219600,-0.001555,567.9
2016-12-30,-0.003585,2551.66500,-0.003537,2369.23000,-0.000514,1458.34700,0.000545,1257.67000,0.000437,973.074900,0.000239,796.409900,0.000327,568.1
2017-01-31,0.003438,2560.43800,0.002167,2374.36500,0.000848,1459.58300,0.001536,1259.60100,0.000476,973.538000,0.000358,796.695000,0.005828,571.4
2017-02-28,0.014700,2598.07600,0.007423,2391.98900,0.000628,1460.50000,0.000055,1259.67100,0.000352,973.880700,0.000364,796.985000,0.003146,573.2
2017-03-31,-0.000788,2596.02900,0.002424,2397.78800,0.001442,1462.60600,0.000026,1259.70300,0.000384,974.254700,0.000353,797.266000,0.000813,573.6
2017-04-28,0.013940,2632.21700,0.011063,2424.31400,0.001317,1464.53200,0.000494,1260.32600,0.000617,974.855800,0.000537,797.694200,0.002966,575.4
2017-05-31,0.019849,2684.46400,0.007856,2443.36000,0.001096,1466.13700,0.000730,1261.24600,0.000588,975.429000,0.000614,798.184000,0.000855,575.8
2017-06-30,0.011944,2716.52700,-0.001307,2440.16600,-0.000752,1465.03500,0.000320,1261.64900,0.000873,976.280500,0.000617,798.676400,0.000907,576.4
2017-07-31,-0.014681,2676.64600,-0.000007,2440.14900,0.001994,1467.95600,0.001660,1263.74400,0.000917,977.175800,0.000722,799.253100,-0.000690,576.0
2017-08-31,0.038103,2778.63400,0.017123,2481.93200,0.001622,1470.33700,0.001338,1265.43500,0.000978,978.131500,0.000827,799.914400,0.002994,577.7
2017-09-29,-0.024410,2710.80800,-0.017151,2439.36400,-0.001865,1467.59500,-0.000121,1265.28100,0.000802,978.916000,0.000944,800.669500,0.005295,580.8
2017-10-31,-0.001464,2706.83900,-0.001133,2436.60000,-0.000788,1466.43800,0.000230,1265.57200,0.000939,979.835200,0.000840,801.342100,-0.000632,580.4
2017-11-30,0.012175,2739.79500,-0.002607,2430.24800,-0.001773,1463.83800,-0.000667,1264.72800,0.000951,980.767000,0.000826,802.003700,0.000024,580.4
2017-12-29,0.020232,2795.22700,0.002222,2435.64800,-0.000203,1463.54100,0.000146,1264.91300,0.000942,981.690900,0.000884,802.712700,-0.000588,580.1
2018-01-31,-0.036049,2694.46100,-0.023598,2378.17200,-0.003274,1458.75000,0.000496,1265.54000,0.001346,983.012200,0.001121,803.612500,0.005448,583.2
2018-02-28,-0.035290,2599.37400,-0.013002,2347.25100,-0.000346,1458.24500,0.000361,1265.99700,0.000969,983.964700,0.001073,804.474800,0.004535,585.9
2018-03-29,0.032371,2683.51800,0.012783,2377.25600,0.001743,1460.78700,0.001566,1267.98000,0.001145,985.091400,0.000261,804.684900,0.002261,587.2
2018-04-30,-0.026111,2613.44900,-0.015476,2340.46500,-0.001777,1458.19100,0.000733,1268.90900,0.001479,986.548300,0.001433,805.838000,0.003975,589.5
2018-05-31,0.022025,2671.01000,0.009592,2362.91500,0.003656,1463.52200,0.002171,1271.66400,0.001491,988.019300,0.001401,806.967200,0.004159,592.0
2018-06-29,0.009223,2695.64500,0.002260,2368.25500,-0.000021,1463.49100,0.001498,1273.56900,0.001522,989.523000,0.001408,808.103400,0.001594,592.9
2018-07-31,-0.015182,2654.72000,-0.005108,2356.15800,-0.000186,1463.21900,0.001438,1275.40000,0.001691,991.196300,0.001558,809.362500,0.000067,593.0
2018-08-31,0.015453,2695.74300,0.010064,2379.87100,0.003675,1468.59600,0.002430,1278.50000,0.001675,992.856600,0.001575,810.637500,0.000556,593.3
2018-09-28,-0.033121,2606.45700,-0.014807,2344.63200,-0.001759,1466.01300,0.000401,1279.01200,0.001524,994.369700,0.001490,811.845300,0.001162,594.0
2018-10-31,-0.032213,2522.49500,-0.004347,2334.44000,0.001830,1468.69600,0.002158,1281.77200,0.001931,996.289800,0.001890,813.379700,0.001767,595.0
2018-11-30,0.021458,2576.62300,0.014917,2369.26300,0.004099,1474.71600,0.002183,1284.57000,0.001900,998.182800,0.001795,814.839700,-0.003349,593.0
2018-12-31,0.056610,2722.48600,0.028561,2436.93100,0.008316,1486.98000,0.003538,1289.11500,0.001935,1000.11400,0.001930,816.412400,-0.003194,591.1
2019-01-31,0.006251,2739.50400,0.007138,2454.32600,0.002568,1490.79800,0.003047,1293.04300,0.001923,1002.03700,0.001920,817.979600,0.001907,592.3
2019-02-28,-0.012107,2706.33700,-0.004272,2443.84100,0.000610,1491.70800,0.001884,1295.47900,0.001740,1003.78100,0.001809,819.459300,0.004227,594.8
2019-03-29,0.055952,2857.76200,0.029419,2515.73600,0.006961,1502.09200,0.003373,1299.84900,0.001991,1005.78000,0.001935,821.045000,0.005641,598.1
2019-04-30,-0.019750,2801.32100,-0.006214,2500.10400,0.001933,1504.99500,0.002157,1302.65300,0.002044,1007.83500,0.002125,822.789300,0.005295,601.3
2019-05-31,0.076581,3015.84900,0.031854,2579.74200,0.008164,1517.28200,0.003456,1307.15500,0.002196,1010.04900,0.001983,824.420900,0.002129,602.6
2019-06-28,0.010051,3046.16100,0.012073,2610.88700,0.004399,1523.95600,0.003795,1312.11500,0.002163,1012.23300,0.001853,825.948600,0.000199,602.7
2019-07-31,0.003196,3055.89700,0.003435,2619.85500,-0.000671,1522.93400,0.000662,1312.98400,0.002002,1014.26000,0.001783,827.421400,0.001671,603.7
2019-08-30,0.125914,3440.67700,0.040344,2725.55100,0.008336,1535.62900,0.003716,1317.86300,0.001762,1016.04700,0.001908,829.000100,-0.000051,603.7
2019-09-30,-0.030480,3335.80500,-0.013852,2687.79700,-0.001297,1533.63700,0.000941,1319.10300,0.001968,1018.04700,0.001787,830.481500,0.000783,604.1
2019-10-31,-0.012836,3292.98700,-0.000742,2685.80200,0.003274,1538.65800,0.003283,1323.43400,0.001961,1020.04300,0.001531,831.752800,0.002286,605.5
2019-11-29,-0.004773,3277.26900,-0.007410,2665.90000,-0.001038,1537.06100,0.000411,1323.97800,0.001130,1021.19600,0.001197,832.748400,-0.000536,605.2
2019-12-31,-0.036467,3157.75700,-0.011292,2635.79700,0.002274,1540.55700,0.001750,1326.29500,0.001498,1022.72500,0.001431,833.940000,-0.000910,604.6
2020-01-31,0.089398,3440.05400,0.039182,2739.07300,0.006337,1550.31900,0.002563,1329.69400,0.001308,1024.06300,0.001164,834.910600,0.003880,607.0
2020-02-28,0.074637,3696.81000,0.029902,2820.97700,0.008698,1563.80400,0.004675,1335.91000,0.001513,1025.61200,0.001208,835.919200,0.002741,608.7
2020-03-31,0.085425,4012.61000,0.039709,2932.99500,0.014069,1585.80500,0.009605,1348.74200,0.003067,1028.75800,0.001268,836.979400,-0.002176,607.3
2020-04-30,0.009765,4051.79300,0.005024,2947.73000,0.001034,1587.44500,0.000056,1348.81700,0.000116,1028.87700,0.000003,836.982200,-0.006687,603.3
2020-05-29,-0.023604,3956.15400,0.000713,2949.83200,0.000826,1588.75600,-0.000148,1348.61800,0.000029,1028.90700,0.000059,837.031500,0.000020,603.3
2020-06-30,0.000237,3957.09200,0.000388,2950.97600,0.000515,1589.57400,0.000373,1349.12100,0.000155,1029.06700,0.000111,837.124600,0.005472,606.6
2020-07-31,0.056713,4181.51000,0.012821,2988.81100,0.001030,1591.21100,0.000759,1350.14500,0.000330,1029.40600,0.000096,837.204900,0.005058,609.6
2020-08-31,-0.067580,3898.92400,-0.014709,2944.84900,-0.000208,1590.88000,0.000005,1350.15100,0.000069,1029.47700,0.000079,837.271000,0.003153,611.6
2020-09-30,0.005791,3921.50300,0.002560,2952.38700,-0.000174,1590.60400,0.000174,1350.38600,0.000099,1029.57900,0.000076,837.334600,0.001393,612.4
2020-10-30,-0.046765,3738.11400,-0.017310,2901.28200,-0.000383,1589.99400,-0.000086,1350.27000,0.000067,1029.64800,0.000073,837.395800,0.000415,612.7
2020-11-30,0.022610,3822.63200,0.004016,2912.93300,0.000574,1590.90700,0.000520,1350.97200,0.000096,1029.74700,0.000066,837.451000,-0.000611,612.3
2020-12-31,-0.019274,3748.95500,-0.004965,2898.47000,0.000738,1592.08100,0.000297,1351.37400,0.000054,1029.80300,0.000060,837.501500,0.000941,612.9
2021-01-29,-0.038203,3605.73400,-0.010713,2867.41900,0.000219,1592.43000,0.000107,1351.51800,0.000110,1029.91600,0.000046,837.540000,0.004254,615.5
2021-02-26,-0.072436,3344.54900,-0.025385,2794.63000,-0.000589,1591.49200,-0.000185,1351.26800,0.000080,1029.99800,0.000045,837.577700,0.005474,618.9
2021-03-31,-0.054127,3163.51800,-0.029342,2712.63000,-0.000110,1591.31700,0.000400,1351.80900,0.000090,1030.09100,0.000027,837.600000,0.007083,623.2
2021-04-30,0.027124,3249.32600,0.011851,2744.77700,0.000416,1591.97900,0.000144,1352.00300,0.000146,1030.24100,0.000014,837.611700,0.008219,628.4
2021-05-28,0.002703,3258.10800,0.003441,2754.22200,0.000776,1593.21400,0.000263,1352.35900,0.000025,1030.26700,0.000005,837.615900,0.008017,633.4
2021-06-30,0.045272,3405.61000,0.014084,2793.01200,-0.001829,1590.30000,-0.000281,1351.97900,-0.000045,1030.22100,0.000004,837.619600,0.009291,639.3
2021-07-30,0.044448,3556.98200,0.023829,2859.56700,0.001813,1593.18300,0.000434,1352.56600,0.000029,1030.25100,0.000031,837.645600,0.004811,642.4
2021-08-31,-0.004704,3540.25000,-0.004837,2845.73500,-0.000396,1592.55200,-0.000238,1352.24400,0.000030,1030.28200,0.000049,837.686500,0.002066,643.7
2021-09-30,-0.023236,3457.98900,-0.015425,2801.84000,-0.000647,1591.52200,0.000279,1352.62100,0.000080,1030.36400,0.000033,837.714400,0.002716,645.4
2021-10-29,0.026981,3551.28900,-0.004896,2788.12200,-0.003959,1585.22100,-0.000689,1351.68900,-0.000034,1030.32900,0.000037,837.745400,0.008308,650.8
2021-11-30,0.032451,3666.53200,0.012455,2822.84800,-0.000134,1585.00900,-0.000465,1351.06000,0.000073,1030.40400,0.000044,837.782700,0.004913,654.0
2021-12-31,-0.023094,3581.85700,-0.004750,2809.43900,-0.002055,1581.75200,-0.001374,1349.20400,0.000081,1030.48800,0.000067,837.838500,0.003073,656.0
2022-01-31,-0.044108,3423.86800,-0.022542,2746.10900,-0.007246,1570.29000,-0.003100,1345.02200,-0.000035,1030.45200,0.000044,837.875400,0.008415,661.5
2022-02-28,-0.013819,3376.55400,-0.003021,2737.81300,-0.004643,1562.99900,-0.001745,1342.67400,0.000120,1030.57500,0.000028,837.898800,0.009134,667.6
2022-03-31,-0.058019,3180.65000,-0.043484,2618.76200,-0.015126,1539.35700,-0.004630,1336.45800,0.000284,1030.86800,0.000060,837.949300,0.013351,676.5
2022-04-29,-0.107346,2839.22000,-0.049388,2489.42700,-0.004147,1532.97400,-0.002202,1333.51500,0.000164,1031.03700,0.000037,837.980300,0.005583,680.3
2022-05-31,-0.011893,2805.45300,0.010020,2514.37100,0.006489,1542.92100,0.002877,1337.35200,0.000726,1031.78500,0.000307,838.237400,0.011024,687.8
2022-06-30,-0.024067,2737.93400,-0.012064,2484.03700,-0.005624,1534.24400,-0.005050,1330.59800,0.000193,1031.98500,0.000567,838.712700,0.013736,697.2
2022-07-29,0.037322,2840.11900,0.033719,2567.79700,0.004318,1540.86900,0.001757,1332.93600,0.000551,1032.55300,0.000812,839.393700,-0.000118,697.1
2022-08-31,-0.053490,2688.20100,-0.043289,2456.63900,-0.008112,1528.36900,-0.002666,1329.38200,0.001806,1034.41800,0.001901,840.989700,-0.000354,696.9
2022-09-30,-0.085155,2459.28700,-0.050056,2333.67000,-0.012865,1508.70700,-0.004026,1324.03000,0.001684,1036.16000,0.001929,842.611900,0.002151,698.4
2022-10-31,-0.065624,2297.89900,-0.014968,2298.73900,0.000223,1509.04300,0.001372,1325.84700,0.001859,1038.08600,0.002327,844.572700,0.004056,701.2
2022-11-30,0.077931,2476.97700,0.040789,2392.50300,0.008070,1521.22100,0.002016,1328.52000,0.003114,1041.31900,0.002856,846.984800,-0.001010,700.5
2022-12-30,-0.035953,2387.92200,-0.018566,2348.08300,0.000845,1522.50700,0.004019,1333.85900,0.003280,1044.73400,0.003379,849.846700,-0.003070,698.3
